date,p,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE,dividend growth,dividend yield,u
1969.04,101.3,3.11,5.83,36.3,1969.29,6.17,652.47,20.03,37.53,20.43,0.14,0.030700888,70.76
1969.05,104.6,3.12,5.83,36.4,1969.37,6.32,671.88,20.04,37.47,20.97,0.139,0.029827916,70.99
1969.06,99.14,3.13,5.84,36.6,1969.46,6.57,633.33,20,37.31,19.71,0.139,0.031571515,71.21
1969.07,94.71,3.14,5.86,36.8,1969.54,6.72,601.74,19.93,37.21,18.68,0.092,0.033118678,71.37
1969.08,94.18,3.14,5.87,37,1969.62,6.69,595.14,19.86,37.11,18.43,0.092,0.03337577,71.52
1969.09,94.51,3.15,5.89,37.1,1969.71,7.16,595.61,19.85,37.12,18.4,0.092,0.033329806,71.67
1969.1,95.52,3.15,5.85,37.3,1969.79,7.1,598.75,19.77,36.69,18.45,0.046,0.033012249,71.75
1969.11,96.21,3.16,5.82,37.5,1969.87,7.14,599.86,19.68,36.27,18.44,0.046,0.032810207,71.82
1969.12,91.11,3.16,5.78,37.7,1969.96,7.65,565.05,19.6,35.85,17.33,0.046,0.03468335,71.9
1970.01,90.31,3.16,5.73,37.8,1970.04,7.79,558.6,19.57,35.44,17.09,0.046,0.035027461,71.97
1970.02,87.16,3.17,5.68,38,1970.12,7.24,536.28,19.48,34.95,16.37,0.046,0.036331689,72.05
1970.03,88.65,3.17,5.63,38.2,1970.21,7.07,542.59,19.4,34.46,16.53,0.046,0.035758601,72.12
1970.04,85.95,3.17,5.59,38.5,1970.29,7.39,521.97,19.27,33.97,15.87,0.046,0.036920652,72.2
1970.05,76.06,3.18,5.56,38.6,1970.37,7.91,460.71,19.24,33.66,13.98,0.046,0.041765317,72.28
1970.06,75.59,3.18,5.52,38.8,1970.46,7.84,455.5,19.16,33.26,13.8,0.046,0.042069057,72.35
1970.07,75.72,3.18,5.47,39,1970.54,7.46,453.95,19.08,32.77,13.73,0.045,0.042040808,72.43
1970.08,77.92,3.19,5.41,39,1970.62,7.53,467.14,19.1,32.45,14.1,0.046,0.040896689,72.5
1970.09,82.58,3.19,5.36,39.2,1970.71,7.39,492.55,19.03,31.97,14.84,0.045,0.038629208,72.58
1970.1,84.37,3.17,5.28,39.4,1970.79,7.33,500.67,18.83,31.35,15.06,-0.228,0.037612066,72.2
1970.11,84.28,3.16,5.21,39.6,1970.87,6.84,497.61,18.64,30.74,14.95,-0.229,0.037454556,71.82
1970.12,90.05,3.14,5.13,39.8,1970.96,6.39,529,18.45,30.14,15.87,-0.23,0.034869517,71.44
1971.01,93.49,3.13,5.16,39.8,1971.04,6.24,549.21,18.39,30.31,16.46,-0.139,0.033479517,71.21
1971.02,97.11,3.12,5.19,39.9,1971.12,6.11,569.05,18.28,30.41,17.03,-0.139,0.032128514,70.99
1971.03,99.6,3.11,5.22,40,1971.21,5.7,582.18,18.18,30.51,17.4,-0.139,0.0312249,70.76
1971.04,103,3.11,5.25,40.1,1971.29,5.83,600.55,18.11,30.63,17.92,-0.047,0.030161845,70.68
1971.05,101.6,3.1,5.29,40.3,1971.37,6.39,589.45,18,30.67,17.56,-0.047,0.030544587,70.61
1971.06,99.72,3.1,5.32,40.6,1971.46,6.52,574.27,17.85,30.64,17.08,-0.047,0.031087044,70.53
1971.07,99,3.1,5.36,40.7,1971.54,6.73,568.72,17.79,30.77,16.89,-0.047,0.031279495,70.46
1971.08,97.24,3.09,5.39,40.8,1971.62,6.58,557.24,17.73,30.91,16.52,-0.047,0.031811292,70.38
1971.09,99.4,3.09,5.43,40.8,1971.71,6.14,569.62,17.71,31.12,16.86,-0.047,0.031086519,70.3
1971.1,97.29,3.08,5.52,40.9,1971.79,5.93,556.17,17.63,31.56,16.43,-0.094,0.031692157,70.15
1971.11,92.78,3.08,5.61,40.9,1971.87,5.81,530.38,17.59,32.07,15.64,-0.094,0.033160918,70
1971.12,99.17,3.07,5.7,41.1,1971.96,5.93,564.15,17.46,32.43,16.6,-0.094,0.030956943,69.85
1972.01,103.3,3.07,5.74,41.1,1972.04,5.95,587.65,17.46,32.63,17.26,0,0.029719264,69.85
1972.02,105.2,3.07,5.77,41.3,1972.12,6.08,595.56,17.38,32.68,17.46,0,0.02918251,69.85
1972.03,107.7,3.07,5.81,41.4,1972.21,6.07,608.24,17.34,32.81,17.81,0,0.028505107,69.85
1972.04,108.8,3.07,5.86,41.5,1972.29,6.19,612.97,17.3,33.03,17.92,0,0.028216912,69.85
1972.05,107.7,3.07,5.92,41.6,1972.37,6.13,605.31,17.25,33.25,17.66,0,0.028505107,69.85
1972.06,108,3.07,5.97,41.7,1972.46,6.11,605.55,17.21,33.47,17.64,0,0.028425926,69.85
1972.07,107.2,3.07,6.03,41.9,1972.54,6.11,598.19,17.15,33.63,17.4,0.047,0.028669123,69.93
1972.08,111,3.08,6.08,42,1972.62,6.21,617.92,17.13,33.86,17.94,0.047,0.027717748,70
1972.09,109.4,3.08,6.14,42.1,1972.71,6.55,607.57,17.11,34.1,17.61,0.047,0.028153565,70.08
1972.1,109.6,3.1,6.23,42.3,1972.79,6.48,605.8,17.15,34.45,17.53,0.328,0.028315055,70.61
1972.11,115.1,3.13,6.33,42.4,1972.87,6.28,634.7,17.24,34.89,18.34,0.325,0.027164813,71.14
1972.12,117.5,3.15,6.42,42.5,1972.96,6.36,646.41,17.33,35.32,18.65,0.323,0.026808511,71.67
1973.01,118.4,3.16,6.55,42.6,1973.04,6.46,649.83,17.33,35.93,18.71,0.092,0.026661064,71.82
1973.02,114.2,3.16,6.67,42.9,1973.12,6.64,622.4,17.24,36.37,17.89,0.092,0.027699912,71.97
1973.03,112.4,3.17,6.8,43.3,1973.21,6.71,606.93,17.12,36.72,17.41,0.091,0.028202847,72.12
1973.04,110.3,3.19,6.94,43.6,1973.29,6.67,591.49,17.09,37.23,16.94,0.228,0.028890934,72.5
1973.05,107.2,3.2,7.09,43.9,1973.37,6.85,570.94,17.06,37.74,16.31,0.226,0.02988181,72.88
1973.06,104.8,3.22,7.23,44.2,1973.46,6.9,554.37,17.03,38.25,15.81,0.225,0.030725191,73.26
1973.07,105.8,3.24,7.38,44.3,1973.54,7.13,558.39,17.08,38.97,15.89,0.224,0.030592344,73.64
1973.08,103.8,3.25,7.54,45.1,1973.62,7.4,538.12,16.87,39.07,15.28,0.223,0.031342293,74.02
1973.09,105.6,3.27,7.69,45.2,1973.71,7.09,546.24,16.91,39.78,15.48,0.222,0.030965909,74.4
1973.1,109.8,3.31,7.85,45.6,1973.79,6.79,562.98,16.95,40.23,15.91,0.484,0.030115392,75.23
1973.11,102,3.34,8,45.9,1973.87,6.73,519.57,17.03,40.77,14.65,0.479,0.032777745,76.07
1973.12,94.78,3.38,8.16,46.2,1973.96,6.74,479.66,17.11,41.3,13.49,0.474,0.035661532,76.9
1974.01,96.11,3.4,8.23,46.6,1974.04,6.99,482.22,17.06,41.28,13.53,0.256,0.035376132,77.36
1974.02,93.45,3.42,8.29,47.2,1974.12,6.96,462.91,16.94,41.08,12.96,0.255,0.036597111,77.81
1974.03,97.44,3.44,8.36,47.8,1974.21,7.21,476.62,16.83,40.89,13.31,0.253,0.035303777,78.27
1974.04,92.46,3.46,8.49,48,1974.29,7.51,450.37,16.85,41.34,12.55,0.252,0.037421588,78.72
1974.05,89.67,3.48,8.61,48.6,1974.37,7.58,431.39,16.74,41.44,12,0.25,0.038808966,79.18
1974.06,89.79,3.5,8.74,49,1974.46,7.54,428.44,16.7,41.7,11.89,0.249,0.038979842,79.63
1974.07,79.31,3.53,8.86,49.4,1974.54,7.81,375.37,16.71,41.95,10.39,0.371,0.044508889,80.32
1974.08,76.03,3.56,8.99,50,1974.62,8.04,355.53,16.65,42.02,9.82,0.368,0.046823622,81
1974.09,68.12,3.59,9.11,50.6,1974.71,8.04,314.76,16.59,42.09,8.68,0.364,0.052701116,81.68
1974.1,69.44,3.59,9.04,51.1,1974.79,7.9,317.72,16.44,41.35,8.74,0.04,0.051747264,81.76
1974.11,71.74,3.6,8.96,51.5,1974.87,7.68,325.7,16.33,40.69,8.95,0.04,0.050134792,81.83
1974.12,67.07,3.6,8.89,51.9,1974.96,7.43,302.15,16.22,40.05,8.29,0.04,0.053675265,81.91
1975.01,72.56,3.62,8.74,52.1,1975.04,7.5,325.63,16.26,39.24,8.92,0.281,0.049935639,82.44
1975.02,80.1,3.65,8.6,52.5,1975.12,7.39,356.72,16.24,38.29,9.76,0.279,0.045526467,82.97
1975.03,83.78,3.67,8.45,52.7,1975.21,7.73,371.7,16.28,37.49,10.16,0.277,0.043805204,83.5
1975.04,84.72,3.68,8.29,52.9,1975.29,8.23,374.45,16.28,36.63,10.23,0.157,0.043476511,83.8
1975.05,90.1,3.7,8.12,53.2,1975.37,8.06,395.98,16.25,35.7,10.82,0.157,0.041028524,84.11
1975.06,92.4,3.71,7.96,53.6,1975.46,7.86,403.06,16.18,34.72,11.01,0.156,0.040151515,84.41
1975.07,92.49,3.71,7.89,54.2,1975.54,8.06,398.98,16,34.05,10.9,0,0.040112445,84.41
1975.08,85.71,3.71,7.83,54.3,1975.62,8.4,369.05,15.97,33.7,10.09,0,0.043285498,84.41
1975.09,84.67,3.71,7.76,54.6,1975.71,8.43,362.57,15.89,33.23,9.92,0,0.043817173,84.41
1975.1,88.57,3.7,7.83,54.9,1975.79,8.14,377.2,15.76,33.33,10.33,-0.117,0.041774867,84.18
1975.11,90.07,3.69,7.89,55.3,1975.87,8.05,380.81,15.6,33.37,10.44,-0.118,0.040968136,83.96
1975.12,88.7,3.68,7.96,55.5,1975.96,8,373.67,15.5,33.53,10.25,-0.118,0.041488162,83.73
1976.01,96.86,3.68,8.19,55.6,1976.04,7.74,407.31,15.49,34.45,11.19,0.039,0.038027359,83.8
1976.02,100.6,3.69,8.43,55.8,1976.12,7.79,421.52,15.45,35.31,11.59,0.039,0.036646819,83.88
1976.03,101.1,3.69,8.66,55.9,1976.21,7.73,422.86,15.43,36.22,11.63,0.039,0.036498516,83.96
1976.04,101.9,3.71,8.86,56.1,1976.29,7.56,424.69,15.48,36.91,11.69,0.274,0.036440922,84.49
1976.05,101.2,3.74,9.05,56.5,1976.37,7.9,418.78,15.46,37.46,11.53,0.272,0.036923617,85.02
